1,1000,-189.5403224992902
2,2000,-104.27364269668537
3,3000,44.42596079448168
4,4000,-70.02479322723062
5,5000,27.733510166265102
6,6000,112.13560335764366
7,7000,77.90507365229473
8,8000,32.35439416734873
9,9000,-5.689015828120761
10,10000,78.22249706749147
11,11000,46.726073937119
12,12000,160.95760287191507
13,13000,96.57529125866503
14,14000,61.61001464973212
15,15000,8.24570412856897
16,16000,73.41248292880917
17,17000,75.67461383771781
18,18000,98.02385324917641
19,19000,-44.025428993136345
20,20000,11.186418919831528
21,21000,0.19703464688290778
22,22000,-18.676852218350938
