1,1000,-225.82047971849275
2,2000,-164.95808860835865
3,3000,-209.0654028029914
4,4000,-123.34064514181213
5,5000,-145.7691594335668
6,6000,-194.30587522817981
7,7000,-26.77094862232468
8,8000,-194.74009272532945
9,9000,-50.99646671862709
10,10000,-117.72087177831509
11,11000,-107.2581392942845
12,12000,-101.00607651916815
13,13000,14.040018834550006
14,14000,-19.550982057994297
15,15000,-61.58799473548212
16,16000,67.05146933020784
17,17000,105.18382192246744
18,18000,0.7834395295458279
19,19000,70.98061045856616
20,20000,-10.429758238900792
21,21000,31.799184508100986
22,22000,-102.32969727464078
23,23000,-42.47695305930632
24,24000,-24.14103490131497
25,25000,35.05244180754595
26,26000,0.6874118355946122
27,27000,-83.29241122606909
28,28000,-57.03747524558454
29,29000,-25.45032181306763
30,30000,-59.19565730252108
